Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,CallLengthMin
33,blue-collar,married,secondary,0,18,1,0,cellular,18,may,3,-1,0,unknown,0,5.2
39,blue-collar,married,secondary,0,660,1,1,cellular,7,may,4,168,3,failure,0,1.55
53,retired,married,primary,0,759,1,0,telephone,25,jul,5,-1,0,unknown,0,11.7
55,unknown,married,secondary,0,2206,0,0,cellular,12,aug,1,91,5,success,1,4.41666666666667
36,admin.,divorced,secondary,0,-37,1,0,unknown,27,may,1,-1,0,unknown,0,2.51666666666667
60,management,married,tertiary,0,2281,0,0,cellular,5,feb,2,-1,0,unknown,1,3.83333333333333
31,housemaid,married,unknown,1,-6,0,1,telephone,7,jul,2,-1,0,unknown,0,1.56666666666667
57,technician,married,secondary,0,950,1,0,cellular,9,jul,1,-1,0,unknown,0,21.2
54,housemaid,single,secondary,0,1213,0,0,cellular,12,nov,1,-1,0,unknown,1,4.01666666666667
32,services,single,secondary,0,936,1,0,cellular,18,nov,1,-1,0,unknown,0,1.01666666666667
43,housemaid,married,primary,0,25,0,0,cellular,12,aug,2,-1,0,unknown,0,2.01666666666667
49,technician,married,secondary,0,133,0,0,cellular,31,jul,5,-1,0,unknown,0,1.35
60,technician,married,secondary,0,0,1,0,telephone,24,jul,14,-1,0,unknown,0,1.68333333333333
48,blue-collar,married,secondary,0,503,1,0,cellular,14,may,1,-1,0,unknown,0,1.75
51,technician,married,unknown,0,-174,1,1,cellular,17,nov,1,-1,0,unknown,0,5.8
52,self-employed,divorced,secondary,0,1291,1,0,cellular,19,nov,1,169,2,failure,0,9.31666666666667
26,technician,single,secondary,0,276,1,0,cellular,15,may,1,368,4,failure,0,1.76666666666667
76,housemaid,divorced,primary,0,1411,0,0,telephone,15,apr,3,-1,0,unknown,1,2.83333333333333
62,retired,married,tertiary,0,2557,1,0,cellular,14,sep,1,216,7,success,1,3.51666666666667
36,self-employed,single,primary,0,235,1,0,unknown,29,may,9,-1,0,unknown,0,2.35
43,technician,married,tertiary,0,192,0,0,cellular,5,aug,2,-1,0,unknown,0,3.38333333333333
27,services,single,secondary,0,194,1,0,unknown,16,may,1,-1,0,unknown,0,5.43333333333333
27,services,single,secondary,0,339,0,0,cellular,4,jun,1,-1,0,unknown,1,3.03333333333333
46,admin.,divorced,secondary,0,660,1,0,cellular,29,jan,1,259,2,failure,0,17.1
39,management,single,secondary,0,36,0,0,cellular,29,aug,2,-1,0,unknown,0,1.16666666666667
35,management,single,tertiary,0,2646,0,0,cellular,14,apr,8,183,2,success,1,2.21666666666667
27,student,single,tertiary,0,311,0,0,telephone,2,mar,3,322,1,other,1,3.11666666666667
65,unemployed,married,tertiary,0,0,0,0,cellular,10,aug,1,-1,0,unknown,0,7.75
32,technician,married,secondary,0,473,0,1,cellular,7,may,3,-1,0,unknown,1,4.86666666666667
42,technician,married,secondary,0,440,1,0,cellular,3,feb,5,-1,0,unknown,0,0.216666666666667
32,technician,single,secondary,0,230,1,0,cellular,18,may,1,266,8,failure,1,7.36666666666667
34,technician,single,secondary,0,201,0,0,cellular,22,jul,2,-1,0,unknown,0,4.28333333333333
36,management,single,secondary,0,1511,1,0,cellular,16,nov,1,-1,0,unknown,1,4.5
67,retired,divorced,secondary,0,704,0,0,cellular,3,nov,1,-1,0,unknown,1,8.95
48,blue-collar,married,primary,0,816,1,0,cellular,31,jul,7,-1,0,unknown,0,1.9
47,technician,married,secondary,0,826,1,0,telephone,18,nov,3,112,8,other,0,3.25
43,technician,divorced,secondary,0,0,0,0,unknown,14,may,1,-1,0,unknown,0,5.55
38,management,married,tertiary,0,126,1,0,unknown,21,may,2,-1,0,unknown,0,2.73333333333333
44,blue-collar,single,secondary,0,0,0,0,cellular,20,apr,1,-1,0,unknown,1,2.21666666666667
54,unemployed,single,secondary,0,380,0,0,cellular,17,nov,2,-1,0,unknown,1,11.6
49,technician,married,secondary,0,905,0,0,cellular,5,jun,1,-1,0,unknown,1,25.7166666666667
33,technician,married,secondary,0,806,0,0,cellular,17,apr,1,-1,0,unknown,1,1.8
53,self-employed,divorced,tertiary,1,10,0,0,cellular,20,nov,3,-1,0,unknown,0,1.25
25,blue-collar,single,primary,0,2483,0,0,cellular,10,jul,3,-1,0,unknown,1,24.9833333333333
54,retired,married,secondary,0,3538,0,0,cellular,27,may,1,-1,0,unknown,1,13.6666666666667
37,management,divorced,tertiary,0,122,1,0,unknown,19,may,2,-1,0,unknown,1,27.0333333333333
26,management,single,tertiary,0,-8,0,0,cellular,13,aug,2,-1,0,unknown,0,6.7
60,retired,divorced,secondary,0,1091,0,0,cellular,30,jul,5,-1,0,unknown,1,7.35
26,services,single,secondary,0,598,1,0,cellular,5,feb,2,272,1,other,0,6.68333333333333
60,technician,married,secondary,0,1740,0,0,cellular,13,mar,2,-1,0,unknown,1,4.93333333333333
36,services,single,tertiary,0,1189,0,0,cellular,17,aug,1,-1,0,unknown,1,3.66666666666667
48,management,married,tertiary,0,1147,0,0,cellular,3,dec,1,120,3,success,1,2.58333333333333
29,management,married,tertiary,0,5698,0,0,cellular,15,apr,1,264,1,failure,0,7.28333333333333
27,technician,single,tertiary,0,15161,0,0,cellular,2,jun,1,120,1,success,1,1.23333333333333
38,blue-collar,married,primary,0,1630,1,0,cellular,17,jun,3,94,19,other,0,1.68333333333333
37,unemployed,single,secondary,0,2722,0,0,telephone,27,apr,2,179,3,other,1,7.1
45,management,single,tertiary,0,1411,0,0,cellular,7,sep,2,102,3,failure,1,13.3333333333333
30,admin.,single,secondary,0,270,0,0,cellular,30,apr,1,80,1,success,1,7.28333333333333
69,management,married,tertiary,0,840,0,0,telephone,5,feb,3,-1,0,unknown,1,2.13333333333333
30,admin.,married,secondary,0,1794,0,0,cellular,20,nov,1,-1,0,unknown,1,17.25
53,blue-collar,married,primary,0,1794,1,0,cellular,17,apr,1,-1,0,unknown,0,9.28333333333333
45,technician,married,secondary,0,3007,0,0,unknown,11,jun,1,-1,0,unknown,0,7.36666666666667
40,management,single,tertiary,0,80,1,0,cellular,30,jan,3,-1,0,unknown,0,3.03333333333333
46,management,married,tertiary,0,4301,1,1,cellular,18,nov,1,183,2,failure,0,0.833333333333333
42,self-employed,married,tertiary,0,-266,0,1,unknown,25,jun,1,-1,0,unknown,0,5.36666666666667
50,blue-collar,married,primary,0,42,1,0,unknown,4,jun,3,-1,0,unknown,0,2.83333333333333
32,technician,single,tertiary,0,705,1,0,cellular,25,may,2,35,4,failure,1,6.9
31,management,married,tertiary,0,0,0,0,cellular,11,aug,2,-1,0,unknown,0,1.4
37,blue-collar,married,primary,0,3154,1,0,unknown,16,jun,3,-1,0,unknown,0,4.41666666666667
66,housemaid,married,primary,0,40,0,0,telephone,14,oct,2,-1,0,unknown,1,4.83333333333333
33,admin.,single,secondary,0,1834,1,0,cellular,21,nov,2,-1,0,unknown,0,0.183333333333333
38,services,divorced,primary,0,92,1,1,unknown,29,may,3,-1,0,unknown,0,1.96666666666667
51,blue-collar,married,primary,0,6343,1,0,cellular,26,aug,20,-1,0,unknown,0,0.466666666666667
28,technician,single,secondary,0,1453,1,0,cellular,12,may,1,343,1,other,0,4.1
34,technician,divorced,secondary,0,136,1,0,cellular,8,may,2,-1,0,unknown,0,2.26666666666667
72,retired,married,secondary,0,0,0,0,cellular,29,oct,3,-1,0,unknown,1,3.15
36,unemployed,married,secondary,0,-35,0,0,cellular,30,jan,3,-1,0,unknown,0,5.65
43,management,married,tertiary,0,240,1,0,cellular,16,apr,1,-1,0,unknown,1,7.55
58,management,married,tertiary,0,1016,0,0,telephone,11,mar,2,91,1,failure,0,1.3
46,admin.,divorced,secondary,0,7378,0,0,cellular,18,nov,1,-1,0,unknown,0,7.76666666666667
35,technician,married,secondary,0,94,1,1,unknown,14,may,5,-1,0,unknown,0,3.46666666666667
26,technician,single,tertiary,0,4130,0,0,cellular,28,jan,2,-1,0,unknown,0,1.73333333333333
27,technician,single,unknown,0,555,0,0,unknown,11,jun,9,-1,0,unknown,0,4
35,admin.,married,secondary,0,2374,1,0,cellular,11,aug,2,183,5,success,1,12.75
37,management,married,tertiary,0,1113,0,0,cellular,2,mar,1,182,1,success,1,3.81666666666667
72,retired,married,secondary,0,1533,0,0,cellular,16,dec,2,-1,0,unknown,1,9.1
57,housemaid,married,primary,0,1870,0,0,unknown,17,jun,1,-1,0,unknown,0,2.15
58,blue-collar,married,primary,0,0,0,0,telephone,16,jul,6,-1,0,unknown,0,9.3
38,self-employed,single,tertiary,0,982,0,0,cellular,11,aug,3,-1,0,unknown,0,2.93333333333333
45,blue-collar,single,secondary,1,0,0,1,cellular,16,jul,2,-1,0,unknown,0,2.56666666666667
45,self-employed,married,secondary,0,830,0,0,cellular,19,nov,1,111,2,failure,0,3
60,management,married,tertiary,0,474,0,0,cellular,31,aug,5,186,3,other,1,6.91666666666667
32,technician,married,secondary,0,0,1,1,cellular,10,jul,1,-1,0,unknown,0,7.13333333333333
33,blue-collar,single,secondary,0,476,1,1,cellular,17,apr,3,333,2,failure,0,9.06666666666667
33,management,married,secondary,0,-15,1,0,unknown,13,may,3,-1,0,unknown,0,4.11666666666667
45,admin.,divorced,secondary,0,0,0,0,cellular,29,oct,1,-1,0,unknown,1,4.4
41,unemployed,single,tertiary,0,79,0,0,telephone,9,nov,1,390,2,success,1,6.56666666666667
38,blue-collar,single,secondary,0,238,1,0,cellular,8,may,1,366,2,failure,0,1.43333333333333
35,management,single,tertiary,0,3544,1,0,cellular,8,jun,1,-1,0,unknown,1,6.33333333333333
33,technician,married,tertiary,0,1699,0,0,cellular,28,jan,1,83,3,success,1,3.36666666666667
31,management,married,tertiary,0,10884,0,0,cellular,10,aug,3,98,2,success,1,4.9
49,entrepreneur,single,secondary,0,5802,0,0,cellular,30,apr,2,-1,0,unknown,1,10.3
46,self-employed,married,secondary,0,0,1,1,unknown,14,may,5,-1,0,unknown,0,2.76666666666667
25,admin.,single,secondary,0,507,1,0,cellular,15,may,1,367,3,failure,1,13.8666666666667
46,unemployed,married,tertiary,0,0,1,0,cellular,10,jul,1,-1,0,unknown,0,1.41666666666667
39,admin.,married,secondary,0,-982,1,1,cellular,19,nov,3,117,2,other,0,4.78333333333333
35,blue-collar,single,unknown,0,597,1,0,cellular,13,may,2,-1,0,unknown,0,21.8166666666667
39,admin.,divorced,secondary,0,878,1,0,cellular,15,may,5,-1,0,unknown,1,10.1833333333333
38,technician,married,secondary,0,976,1,0,cellular,14,jul,3,-1,0,unknown,1,12.7666666666667
50,technician,married,tertiary,0,0,0,1,cellular,6,jul,1,85,7,failure,0,4.28333333333333
44,blue-collar,married,unknown,0,391,0,0,unknown,6,jun,4,-1,0,unknown,0,5.91666666666667
59,services,single,secondary,0,0,0,0,cellular,22,may,1,-1,0,unknown,0,5.33333333333333
41,management,married,tertiary,0,251,0,1,unknown,6,jun,3,-1,0,unknown,0,1.41666666666667
46,unemployed,divorced,secondary,0,3354,1,0,cellular,19,nov,1,174,1,success,1,8.7
59,management,divorced,tertiary,0,59,1,0,unknown,5,may,1,-1,0,unknown,0,4.55
22,student,single,unknown,0,1232,0,0,cellular,30,jul,1,430,2,other,1,4.71666666666667
41,technician,married,secondary,0,1822,0,1,cellular,31,jul,1,-1,0,unknown,0,6.51666666666667
33,management,married,tertiary,0,849,1,0,cellular,6,aug,2,-1,0,unknown,0,1.48333333333333
43,management,single,tertiary,0,8224,1,0,cellular,15,jul,1,-1,0,unknown,0,1.16666666666667
41,self-employed,single,unknown,0,426,1,0,unknown,19,jun,1,-1,0,unknown,0,1.25
38,management,single,secondary,0,399,1,0,cellular,11,aug,4,-1,0,unknown,0,6.11666666666667
40,services,married,unknown,0,88,1,0,unknown,9,jun,2,-1,0,unknown,0,1.3
52,services,divorced,primary,1,-1,0,1,cellular,29,jul,6,-1,0,unknown,0,1.86666666666667
31,admin.,divorced,secondary,0,-579,1,0,unknown,26,may,1,-1,0,unknown,0,2.5
32,unemployed,single,secondary,0,1026,1,0,cellular,13,may,1,-1,0,unknown,1,4.81666666666667
45,self-employed,married,tertiary,0,0,1,0,cellular,17,nov,1,-1,0,unknown,0,2.23333333333333
57,management,married,tertiary,0,3250,0,0,cellular,20,aug,3,-1,0,unknown,0,2.7
73,retired,married,tertiary,0,459,0,0,cellular,17,feb,1,-1,0,unknown,1,4.68333333333333
30,self-employed,married,tertiary,0,5,1,1,cellular,9,jul,2,-1,0,unknown,0,1.65
44,management,married,tertiary,0,119,1,0,cellular,10,jul,1,-1,0,unknown,0,1.11666666666667
29,blue-collar,married,secondary,0,8,1,1,cellular,10,jul,1,-1,0,unknown,1,10.45
43,services,married,primary,0,2567,1,0,cellular,14,may,1,360,2,failure,0,1.81666666666667
34,management,married,secondary,0,369,0,0,cellular,2,aug,3,342,4,failure,1,14.4666666666667
55,housemaid,divorced,primary,0,976,0,0,cellular,28,jun,1,94,3,other,1,5.75
41,technician,married,secondary,0,457,1,1,unknown,26,may,2,-1,0,unknown,0,3.01666666666667
41,retired,divorced,primary,0,-233,1,0,unknown,15,may,2,-1,0,unknown,1,19.2666666666667
56,retired,married,primary,0,9367,0,0,cellular,13,aug,2,101,2,success,1,5.33333333333333
46,management,married,tertiary,0,0,0,0,cellular,18,nov,2,110,3,other,1,11.9333333333333
30,management,single,tertiary,0,685,0,0,cellular,5,aug,2,-1,0,unknown,0,4.98333333333333
31,management,single,tertiary,0,617,0,0,cellular,4,jun,1,97,2,success,1,19.35
73,retired,single,secondary,0,1050,0,0,cellular,4,mar,3,181,2,failure,1,9.36666666666667
59,unemployed,married,secondary,0,957,0,0,cellular,8,mar,1,89,2,success,1,5.01666666666667
31,management,single,tertiary,0,38279,0,0,cellular,16,jul,2,-1,0,unknown,0,3.75
50,blue-collar,married,primary,0,-522,1,0,cellular,13,may,3,-1,0,unknown,1,14.3833333333333
32,management,single,tertiary,0,435,1,1,cellular,15,may,3,-1,0,unknown,0,11.2666666666667
55,management,divorced,tertiary,0,2037,0,0,cellular,4,feb,2,94,3,success,1,5.08333333333333
50,services,divorced,tertiary,0,580,0,0,unknown,17,jun,2,-1,0,unknown,0,1.46666666666667
34,management,married,tertiary,0,606,0,0,cellular,20,apr,1,-1,0,unknown,1,1.61666666666667
27,student,single,unknown,0,910,1,1,unknown,27,may,1,-1,0,unknown,0,1.28333333333333
35,management,married,tertiary,0,178,0,0,cellular,14,aug,2,-1,0,unknown,0,1.26666666666667
26,admin.,single,secondary,0,74,0,1,cellular,16,jul,2,-1,0,unknown,0,6.98333333333333
70,retired,married,secondary,0,2626,0,0,cellular,2,sep,2,-1,0,unknown,1,2.33333333333333
30,technician,single,tertiary,0,2530,1,0,unknown,9,may,1,-1,0,unknown,0,1.16666666666667
56,retired,married,primary,0,-1,0,0,cellular,27,aug,23,-1,0,unknown,0,1.48333333333333
51,retired,married,primary,0,34,1,0,cellular,16,jul,2,-1,0,unknown,0,1.15
58,admin.,married,secondary,0,2160,1,1,cellular,5,may,1,-1,0,unknown,1,18.1666666666667
26,services,single,secondary,0,256,1,0,cellular,4,may,2,-1,0,unknown,0,1.68333333333333
52,management,married,tertiary,0,751,0,0,cellular,14,may,4,371,5,failure,0,2.75
35,management,single,tertiary,0,538,0,0,cellular,22,dec,3,165,2,other,1,6.83333333333333
32,technician,married,secondary,0,901,1,0,unknown,21,may,3,-1,0,unknown,0,1.7
36,unemployed,married,secondary,1,-318,1,0,unknown,15,may,2,-1,0,unknown,0,2.21666666666667
46,admin.,married,secondary,0,3098,1,0,telephone,21,nov,9,-1,0,unknown,0,3.2
58,self-employed,married,tertiary,0,-364,1,0,unknown,5,may,1,-1,0,unknown,0,5.91666666666667
31,technician,single,unknown,0,365,0,0,unknown,4,jul,1,-1,0,unknown,0,4.28333333333333
28,admin.,single,tertiary,0,373,1,0,cellular,4,feb,1,-1,0,unknown,0,2.1
35,self-employed,married,tertiary,0,182,0,1,unknown,5,jun,1,-1,0,unknown,0,6.31666666666667
49,blue-collar,married,primary,0,399,0,0,cellular,29,jan,1,-1,0,unknown,0,11.3166666666667
65,retired,married,secondary,0,20806,0,0,telephone,8,apr,2,-1,0,unknown,1,8.71666666666667
31,management,single,tertiary,0,3384,0,0,cellular,16,sep,1,104,2,success,1,2.55
39,blue-collar,married,secondary,0,285,1,1,unknown,6,may,1,-1,0,unknown,0,3.48333333333333
42,admin.,divorced,secondary,0,936,0,0,cellular,30,jan,1,-1,0,unknown,1,15.5166666666667
26,management,single,tertiary,0,1623,0,0,cellular,2,jun,1,-1,0,unknown,1,7.98333333333333
19,student,single,secondary,0,372,0,0,telephone,8,jul,3,-1,0,unknown,1,7.4
48,services,married,secondary,0,0,1,0,cellular,2,apr,1,267,1,failure,0,2.43333333333333
33,technician,single,tertiary,0,3689,0,0,cellular,27,aug,3,-1,0,unknown,1,7.41666666666667
64,housemaid,married,unknown,0,2645,0,0,telephone,3,feb,2,-1,0,unknown,1,3.65
42,management,married,tertiary,0,2819,1,0,cellular,18,nov,2,-1,0,unknown,0,2.48333333333333
48,admin.,married,unknown,0,0,1,0,cellular,8,may,1,168,2,failure,0,1.41666666666667
58,blue-collar,married,secondary,0,590,0,1,cellular,19,nov,1,167,1,failure,0,2.26666666666667
63,retired,single,tertiary,0,791,0,0,cellular,21,oct,2,-1,0,unknown,1,3.53333333333333
48,housemaid,married,tertiary,0,468,1,0,unknown,14,may,1,-1,0,unknown,0,3.66666666666667
38,services,single,tertiary,0,1222,1,0,unknown,5,jun,2,-1,0,unknown,0,3.95
30,services,single,secondary,0,438,1,0,cellular,18,may,1,178,1,failure,0,1.63333333333333
39,blue-collar,married,secondary,0,203,1,0,unknown,3,jun,1,-1,0,unknown,0,2.38333333333333
58,management,married,tertiary,0,3864,1,0,cellular,15,jul,4,-1,0,unknown,1,13.5833333333333
24,student,single,secondary,0,23878,0,0,cellular,18,feb,1,-1,0,unknown,1,3.08333333333333
38,blue-collar,single,primary,0,522,1,0,unknown,2,jun,1,-1,0,unknown,0,2.6
37,blue-collar,married,secondary,0,426,1,0,cellular,13,may,3,345,3,failure,0,5.38333333333333
51,retired,married,secondary,0,1295,0,1,unknown,20,jun,2,-1,0,unknown,0,4.8
46,blue-collar,married,primary,0,1085,1,1,cellular,15,may,2,353,58,other,1,8.71666666666667
46,admin.,married,secondary,0,974,0,0,cellular,5,jun,2,80,1,success,1,2.9
26,blue-collar,single,tertiary,0,644,0,0,cellular,2,dec,1,-1,0,unknown,1,5.76666666666667
53,admin.,married,secondary,0,2851,0,1,telephone,1,jun,1,119,1,failure,0,1.48333333333333
42,blue-collar,single,primary,0,177,1,0,cellular,14,may,2,-1,0,unknown,0,2.9
35,management,single,tertiary,0,397,1,0,cellular,17,apr,1,-1,0,unknown,1,9.9
35,admin.,single,secondary,0,111,1,0,cellular,29,jan,1,195,3,failure,0,0.916666666666667
25,self-employed,single,unknown,0,1179,0,0,cellular,17,aug,1,83,2,failure,0,0.716666666666667
51,unemployed,married,secondary,0,760,1,0,unknown,14,may,1,-1,0,unknown,0,6.85
52,management,married,secondary,0,218,1,0,unknown,2,jun,12,-1,0,unknown,0,8.16666666666667
35,management,married,tertiary,0,0,0,0,cellular,22,may,1,-1,0,unknown,0,1.63333333333333
39,management,single,tertiary,0,1092,0,0,cellular,26,aug,7,-1,0,unknown,0,3.41666666666667
19,student,single,secondary,0,302,0,0,cellular,16,jul,1,-1,0,unknown,1,3.41666666666667
41,blue-collar,married,secondary,0,281,1,0,cellular,14,may,4,-1,0,unknown,0,2.05
30,services,single,tertiary,0,803,0,0,cellular,30,apr,1,-1,0,unknown,0,4.05
56,management,married,tertiary,0,505,1,1,cellular,5,may,1,169,3,failure,0,3.68333333333333
28,blue-collar,married,secondary,0,255,1,0,cellular,29,jan,2,-1,0,unknown,0,10.0333333333333
30,unemployed,single,secondary,0,2424,0,0,cellular,15,feb,1,95,2,success,1,5.61666666666667
39,services,single,secondary,0,158,1,0,cellular,21,nov,1,168,2,failure,0,3.05
24,technician,single,secondary,0,598,0,0,cellular,12,may,1,182,2,success,1,12.7
40,admin.,divorced,secondary,0,2129,0,0,cellular,30,apr,1,-1,0,unknown,1,7.53333333333333
62,retired,married,unknown,0,800,0,0,cellular,17,feb,1,-1,0,unknown,1,12.2833333333333
45,admin.,married,secondary,0,0,0,0,cellular,19,aug,10,-1,0,unknown,0,2.41666666666667
37,management,married,tertiary,0,825,1,0,cellular,11,aug,5,-1,0,unknown,0,3.56666666666667
57,retired,divorced,primary,0,698,0,0,telephone,9,dec,3,191,2,failure,0,2.25
34,student,single,unknown,0,1011,0,0,cellular,1,jun,1,-1,0,unknown,1,4.21666666666667
58,entrepreneur,married,secondary,0,670,1,0,cellular,12,may,1,-1,0,unknown,1,21.2
75,self-employed,married,unknown,0,4984,0,0,telephone,28,oct,1,-1,0,unknown,1,8.48333333333333
37,management,married,tertiary,0,3794,0,0,cellular,18,aug,1,379,1,failure,0,2.45
32,services,married,secondary,0,914,0,0,cellular,15,jun,1,-1,0,unknown,1,6.2
36,admin.,married,secondary,0,96,0,0,cellular,2,feb,1,-1,0,unknown,1,5.03333333333333
37,management,married,tertiary,0,6771,0,0,cellular,7,sep,1,186,1,success,1,5.61666666666667
38,self-employed,married,secondary,0,1029,1,0,cellular,4,feb,3,223,1,other,0,3.43333333333333
32,technician,married,secondary,0,4887,1,0,cellular,17,apr,3,-1,0,unknown,0,4.1
61,technician,married,tertiary,0,1263,0,0,telephone,18,feb,4,-1,0,unknown,0,2.93333333333333
41,admin.,divorced,secondary,0,6046,1,1,telephone,15,mar,6,182,2,success,1,5
29,management,married,tertiary,0,51,1,0,cellular,17,jul,5,-1,0,unknown,1,21.9833333333333
45,blue-collar,married,unknown,0,458,1,1,cellular,11,jul,2,-1,0,unknown,0,2.41666666666667
30,technician,single,secondary,0,4684,1,0,cellular,30,apr,3,-1,0,unknown,1,4.46666666666667
33,admin.,married,secondary,0,1467,1,0,unknown,20,may,2,-1,0,unknown,0,1.41666666666667
52,management,single,tertiary,0,1205,0,0,telephone,19,aug,20,-1,0,unknown,0,0.3
36,management,single,tertiary,0,1379,0,0,cellular,25,may,1,186,1,failure,1,3.15
48,blue-collar,married,secondary,0,893,0,0,cellular,13,aug,2,-1,0,unknown,0,1.03333333333333
35,blue-collar,married,secondary,0,1388,1,0,unknown,28,may,5,-1,0,unknown,0,1.98333333333333
59,retired,married,secondary,1,49,0,1,unknown,1,jul,4,-1,0,unknown,0,10.0333333333333
